router_dir,method,category,prompt_idx,router,num_experts,max_top1_fraction,effective_top1_experts,effective_top1_fraction,top1_margin_mean,top1_agreement,topk_jaccard,risk_score,risk_flags,recommended_action,reason
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.22.mlp.gate,128.0,0.1590909090909091,14.564792285570514,0.11378743973101964,0.0725891515612602,0.3863636255264282,0.3421260557624194,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.23.mlp.gate,128.0,0.1590909090909091,13.87140611778978,0.10837036029523266,0.0591803081333637,0.3409090936183929,0.3873747464656555,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.24.mlp.gate,128.0,0.3181818181818182,8.216200536539088,0.06418906669171162,0.0522917360067367,0.4772727191448211,0.4578355987446896,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.25.mlp.gate,128.0,0.2045454545454545,13.89735172619958,0.10857306036093421,0.0458445213735103,0.3181818127632141,0.4857511175692993,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.26.mlp.gate,128.0,0.3636363636363636,11.80627696635929,0.09223653879968195,0.040944293141365,0.5681818127632141,0.4741692650783559,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.27.mlp.gate,128.0,0.2727272727272727,11.79900705768652,0.09217974263817594,0.0450000986456871,0.3863636255264282,0.4972991654809837,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.28.mlp.gate,128.0,0.2727272727272727,10.02156624350026,0.07829348627734578,0.0465918518602848,0.5681818127632141,0.4685440821804458,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.29.mlp.gate,128.0,0.1136363636363636,17.652943790749063,0.13791362336522706,0.0433796793222427,0.4545454680919647,0.4609067699976791,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.30.mlp.gate,128.0,0.4772727272727273,5.414585349221095,0.04230144804078981,0.0420247167348861,0.5909090638160706,0.4404252313343222,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.31.mlp.gate,128.0,0.5,5.558640774604271,0.04342688105159587,0.067101664841175,0.2045454531908035,0.4231107276561822,3,top1_load_concentration|low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.32.mlp.gate,128.0,0.1590909090909091,13.98247193254923,0.10923806197304085,0.0367024093866348,0.5,0.5718261536443354,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.33.mlp.gate,128.0,0.1363636363636363,14.59734301625242,0.11404174231447203,0.0691539272665977,0.4772727191448211,0.5189219871038053,1,low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.34.mlp.gate,128.0,0.1363636363636363,18.388126275626032,0.14365723652832837,0.057733166962862,0.5909090638160706,0.5043461588916135,0,,router_probe_passed_for_small_lambda,no routing-collapse flag is triggered under the current thresholds.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.35.mlp.gate,128.0,0.1590909090909091,13.044798118572311,0.10191248530134618,0.0470582693815231,0.5227272510528564,0.4643386916114189,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.36.mlp.gate,128.0,0.3181818181818182,7.953231316466666,0.06213461965989583,0.0611047111451625,0.4772727191448211,0.5203256339619976,1,low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.37.mlp.gate,128.0,0.2272727272727272,12.808296451661644,0.10006481602860659,0.0470789447426795,0.4318181872367859,0.5502033320215138,2,low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.38.mlp.gate,128.0,0.5454545454545454,5.099929687433479,0.03984320068307406,0.0579830035567283,0.6590909361839294,0.5610979929161748,1,top1_load_concentration,freeze_router_and_check_load_balance,expert load is concentrated; direct router averaging risks collapse.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.39.mlp.gate,128.0,0.3181818181818182,11.161040727712727,0.08719563068525568,0.0367735140025615,0.409090906381607,0.6054284099738645,2,low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.40.mlp.gate,128.0,0.2045454545454545,13.89735172619958,0.10857306036093421,0.0464563593268394,0.5227272510528564,0.5651489924217197,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.41.mlp.gate,128.0,0.1136363636363636,21.074224232581816,0.16464237681704544,0.0341932326555252,0.4772727191448211,0.6238397965670693,2,low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.42.mlp.gate,128.0,0.1363636363636363,20.73001058419649,0.16195320768903507,0.0574960224330425,0.5227272510528564,0.5653432426159699,0,,router_probe_passed_for_small_lambda,no routing-collapse flag is triggered under the current thresholds.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.43.mlp.gate,128.0,0.1818181818181818,12.231995451718198,0.09556246446654842,0.0454917885363101,0.5,0.5583078537623992,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.44.mlp.gate,128.0,0.2272727272727272,13.299803751029266,0.10390471680491614,0.0439067855477333,0.5,0.5920887193614466,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.45.mlp.gate,128.0,0.2045454545454545,11.389627549999137,0.08898146523436826,0.0440700910985469,0.6136363744735718,0.5179694043330406,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.46.mlp.gate,128.0,0.1136363636363636,18.722885830066435,0.14627254554739402,0.0307533256709575,0.5909090638160706,0.4684981684981684,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,2,model.layers.47.mlp.gate,128.0,0.1818181818181818,20.01580843893767,0.15637350342920053,0.0512561909854412,0.4545454680919647,0.4743660380024016,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.0.mlp.gate,128.0,0.0909090909090909,23.20992982588136,0.18132757676469813,0.0252721570432186,0.5757575631141663,0.6237055873419509,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.1.mlp.gate,128.0,0.1818181818181818,15.406475496416174,0.12036308981575136,0.027747917920351,0.4545454680919647,0.4440811713538986,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.2.mlp.gate,128.0,0.303030303030303,9.865939489334751,0.07707765226042775,0.0573773607611656,0.6363636255264282,0.5222178494905767,0,,router_probe_passed_for_small_lambda,no routing-collapse flag is triggered under the current thresholds.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.3.mlp.gate,128.0,0.1212121212121212,17.755062247067475,0.13871142380521465,0.0499300248920917,0.4848484992980957,0.4948203311839675,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.4.mlp.gate,128.0,0.1515151515151515,16.458665609111687,0.12858332507118506,0.0248962566256523,0.3636363744735718,0.4948990403535858,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.5.mlp.gate,128.0,0.5454545454545454,5.528389524527583,0.04319054316037174,0.0480955280363559,0.5454545617103577,0.5661604388877116,2,top1_load_concentration|fragile_topk_boundary,freeze_router_and_check_load_balance,expert load is concentrated; direct router averaging risks collapse.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.6.mlp.gate,128.0,0.2424242424242424,8.667171530910581,0.06771227758523891,0.0321208201348781,0.4848484992980957,0.5360531724168087,2,low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.7.mlp.gate,128.0,0.303030303030303,9.460066848786138,0.0739067722561417,0.0359162427484989,0.5757575631141663,0.4561633652542743,2,low_topk_route_overlap|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.8.mlp.gate,128.0,0.2424242424242424,10.724851642713066,0.08378790345869583,0.0323931090533733,0.4545454680919647,0.5584893221256858,2,low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.9.mlp.gate,128.0,0.2727272727272727,9.175952019156089,0.07168712514965694,0.0354763567447662,0.5151515007019043,0.5436132890678345,1,fragile_topk_boundary,small_lambda_router_with_overlap_guard,router margins are small; use small router lambda and verify route overlap after materialization.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.10.mlp.gate,128.0,0.1515151515151515,13.450372678931092,0.10508103655414916,0.0491224154829978,0.3333333432674408,0.4310941583668856,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.11.mlp.gate,128.0,0.1515151515151515,14.135260882669307,0.11043172564585396,0.0357994362711906,0.3333333432674408,0.4180876362694544,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.12.mlp.gate,128.0,0.2121212121212121,15.606186118325756,0.12192332904941997,0.0508333854377269,0.4545454680919647,0.4997386451931906,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.13.mlp.gate,128.0,0.1515151515151515,16.988966976315442,0.1327263045024644,0.0449701994657516,0.4848484992980957,0.4629289902017174,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.14.mlp.gate,128.0,0.4242424242424242,8.239980337358615,0.06437484638561418,0.1113822385668754,0.4545454680919647,0.4615525888253161,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.15.mlp.gate,128.0,0.1515151515151515,18.187344001936403,0.14208862501512814,0.0533658154308795,0.2727272808551788,0.3855915128642401,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.16.mlp.gate,128.0,0.1515151515151515,14.251636447255452,0.11134090974418322,0.0607243180274963,0.3030303120613098,0.4819100091827364,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.17.mlp.gate,128.0,0.2424242424242424,13.023458452815188,0.10174576916261865,0.0386721938848495,0.3636363744735718,0.3671036034672398,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.18.mlp.gate,128.0,0.1818181818181818,11.973961145789524,0.09354657145148065,0.0382057651877403,0.1818181872367859,0.3438184710911983,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.19.mlp.gate,128.0,0.2727272727272727,8.64190985308364,0.06751492072721593,0.0458796024322509,0.3636363744735718,0.3951274314910679,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.20.mlp.gate,128.0,0.2121212121212121,12.579439412729265,0.09827687041194738,0.0386974737048149,0.2424242496490478,0.4099422463058826,3,low_topk_route_overlap|low_top1_route_agreement|fragile_topk_boundary,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.21.mlp.gate,128.0,0.1818181818181818,12.791726606185096,0.09993536411082106,0.0625054836273193,0.4848484992980957,0.3699196426469154,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.22.mlp.gate,128.0,0.1818181818181818,16.493225874260624,0.12885332714266112,0.0721378698945045,0.3030303120613098,0.2589962226325862,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.23.mlp.gate,128.0,0.1515151515151515,13.912899663450322,0.10869452862070564,0.0635647252202034,0.3333333432674408,0.3301183664820028,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.24.mlp.gate,128.0,0.1212121212121212,15.6527076089247,0.12228677819472422,0.0644396990537643,0.3636363744735718,0.4303575212666121,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
results/moe_routing_probe/qwen3_30b_instruct_vs_coder,/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,math,3,model.layers.25.mlp.gate,128.0,0.1818181818181818,13.47861606494889,0.1053016880074132,0.0545709319412708,0.2727272808551788,0.4949602585966222,2,low_topk_route_overlap|low_top1_route_agreement,calibrate_router_before_average,source routers disagree on token-to-expert assignment; freeze the anchor router or apply router calibration before opening router deltas.
