alpha,beta,task_a_loss,task_b_loss,task_a_acc,task_b_acc,avg_loss,worst_loss,avg_acc,worst_acc
0.125,0.2375,0.2677982383304172,0.12213521030362091,0.9333333333333333,0.9664804469273743,0.19496672431701906,0.2677982383304172,0.9499068901303538,0.9333333333333333
0.125,0.275,0.3076639175415039,0.10781807872836151,0.9222222222222223,0.9664804469273743,0.20774099813493271,0.3076639175415039,0.9443513345747983,0.9222222222222223
0.125,0.3125,0.3585155857933892,0.0963046137847048,0.9,0.9720670391061452,0.227410099789047,0.3585155857933892,0.9360335195530727,0.9
0.125,0.35,0.4231097009446886,0.08721681680093264,0.8611111111111112,0.9776536312849162,0.2551632588728106,0.4231097009446886,0.9193823711980137,0.8611111111111112
0.125,0.38749999999999996,0.5048286543952094,0.08018574101964855,0.8444444444444444,0.9776536312849162,0.292507197707429,0.5048286543952094,0.9110490378646803,0.8444444444444444
0.125,0.42499999999999993,0.6069339328342014,0.07463681897637564,0.8,0.9776536312849162,0.3407853759052885,0.6069339328342014,0.8888268156424581,0.8
0.125,0.4625,0.7328602366977268,0.07025172057764491,0.7388888888888889,0.9776536312849162,0.4015559786376859,0.7328602366977268,0.8582712600869026,0.7388888888888889
0.125,0.5,0.8866805818345812,0.06686838778703573,0.6944444444444444,0.9776536312849162,0.4767744848108085,0.8866805818345812,0.8360490378646803,0.6944444444444444
0.125,0.5375,1.0710360844930014,0.06438988680280121,0.6111111111111112,0.9776536312849162,0.5677129856479013,1.0710360844930014,0.7943823711980137,0.6111111111111112
0.125,0.575,1.2890505896674262,0.0625732278024684,0.5777777777777777,0.9776536312849162,0.6758119087349473,1.2890505896674262,0.777715704531347,0.5777777777777777
0.125,0.6124999999999999,1.5424603356255426,0.061078548431396484,0.48333333333333334,0.9720670391061452,0.8017694420284696,1.5424603356255426,0.7277001862197393,0.48333333333333334
0.125,0.6499999999999999,1.8321507347954644,0.05975171174416995,0.4111111111111111,0.9720670391061452,0.9459512232698172,1.8321507347954644,0.6915890751086282,0.4111111111111111
0.125,0.6875,2.1584632025824653,0.058759604086423056,0.31666666666666665,0.9720670391061452,1.108611403334444,2.1584632025824653,0.6443668528864059,0.31666666666666665
0.125,0.725,2.5192491319444446,0.05807889373608808,0.25,0.9720670391061452,1.2886640128402662,2.5192491319444446,0.6110335195530726,0.25
0.125,0.7625,2.9109337700737847,0.05759329769198455,0.19444444444444445,0.9720670391061452,1.4842635338828847,2.9109337700737847,0.5832557417752948,0.19444444444444445
0.125,0.8,3.3283201429578995,0.057142449490850865,0.15555555555555556,0.9720670391061452,1.6927312962243752,3.3283201429578995,0.5638112973308504,0.15555555555555556
0.125,0.8374999999999999,3.7699879116482204,0.05667339090528435,0.10555555555555556,0.9720670391061452,1.9133306512767525,3.7699879116482204,0.5388112973308504,0.10555555555555556
0.125,0.875,4.234424675835504,0.05652320584771353,0.06111111111111111,0.9720670391061452,2.1454739408416086,4.234424675835504,0.5165890751086282,0.06111111111111111
0.125,0.9124999999999999,4.715576850043403,0.05655580925541883,0.044444444444444446,0.9720670391061452,2.386066329649411,4.715576850043403,0.5082557417752949,0.044444444444444446
0.125,0.95,5.209891849093967,0.056456073036406956,0.027777777777777776,0.9720670391061452,2.633173961065187,5.209891849093967,0.4999224084419615,0.027777777777777776
0.125,0.9875,5.7122912936740455,0.056419178094277836,0.0,0.9720670391061452,2.8843552358841618,5.7122912936740455,0.4860335195530726,0.0
0.125,1.025,6.21955074734158,0.05633082736137859,0.0,0.9776536312849162,3.137940787351479,6.21955074734158,0.4888268156424581,0.0
0.125,1.0625,6.727565171983507,0.05646872920030988,0.0,0.9776536312849162,3.392016950591908,6.727565171983507,0.4888268156424581,0.0
0.125,1.0999999999999999,7.233103264702691,0.05658386805870014,0.0,0.9776536312849162,3.6448435663806955,7.233103264702691,0.4888268156424581,0.0
0.125,1.1375,7.736070421006945,0.05684293714981505,0.0,0.9776536312849162,3.89645667907838,7.736070421006945,0.4888268156424581,0.0
0.125,1.175,8.236515129937066,0.05742046952913593,0.0,0.9776536312849162,4.146967799733101,8.236515129937066,0.4888268156424581,0.0
0.125,1.2125,8.733477613661025,0.05832451815045746,0.0,0.9776536312849162,4.395901065905741,8.733477613661025,0.4888268156424581,0.0
0.125,1.25,9.223334248860677,0.058756332823684095,0.0,0.9776536312849162,4.641045290842181,9.223334248860677,0.4888268156424581,0.0
0.16249999999999998,-0.25,0.12042835023668078,0.8954880783677767,0.9722222222222222,0.7486033519553073,0.5079582143022288,0.8954880783677767,0.8604127870887648,0.7486033519553073
0.16249999999999998,-0.2125,0.11988603803846572,0.7912309103171918,0.9722222222222222,0.7932960893854749,0.4555584741778288,0.7912309103171918,0.8827591558038486,0.7932960893854749
0.16249999999999998,-0.175,0.12004092004564074,0.6942922922486033,0.9722222222222222,0.8044692737430168,0.407166606147122,0.6942922922486033,0.8883457479826196,0.8044692737430168
0.16249999999999998,-0.1375,0.12084980275895861,0.605451274850515,0.9722222222222222,0.8435754189944135,0.3631505388047368,0.605451274850515,0.9078988206083178,0.8435754189944135
0.16249999999999998,-0.1,0.12246590985192193,0.524451335715182,0.9722222222222222,0.8659217877094972,0.323458622783552,0.524451335715182,0.9190720049658597,0.8659217877094972
0.16249999999999998,-0.0625,0.12504329548941717,0.4513996912780421,0.9722222222222222,0.9106145251396648,0.2882214933837296,0.4513996912780421,0.9414183736809435,0.9106145251396648
0.16249999999999998,-0.025000000000000022,0.12910359038247002,0.3867629919638181,0.9666666666666667,0.9162011173184358,0.25793329117314406,0.3867629919638181,0.9414338919925512,0.9162011173184358
0.16249999999999998,0.012500000000000011,0.13467114236619737,0.33061713746140126,0.9611111111111111,0.9329608938547486,0.2326441399137993,0.33061713746140126,0.9470360024829299,0.9329608938547486
0.16249999999999998,0.04999999999999999,0.14208608733283148,0.2822514219657003,0.9611111111111111,0.9329608938547486,0.21216875464926588,0.2822514219657003,0.9470360024829299,0.9329608938547486
0.16249999999999998,0.08749999999999997,0.15176093843248156,0.24092080206844393,0.9611111111111111,0.9441340782122905,0.19634087025046276,0.24092080206844393,0.9526225946617008,0.9441340782122905
0.16249999999999998,0.125,0.16425551573435465,0.20574345934990398,0.9611111111111111,0.9497206703910615,0.1849994875421293,0.20574345934990398,0.9554158907510863,0.9497206703910615
0.16249999999999998,0.16249999999999998,0.180230712890625,0.17616653442382812,0.9611111111111111,0.9553072625698324,0.17819862365722655,0.180230712890625,0.9582091868404718,0.9553072625698324
0.16249999999999998,0.19999999999999996,0.20070260365804035,0.15151419719504244,0.95,0.9608938547486033,0.1761084004265414,0.20070260365804035,0.9554469273743016,0.95
0.16249999999999998,0.2375,0.22691799799601237,0.13136198001200927,0.9444444444444444,0.9664804469273743,0.17913998900401082,0.22691799799601237,0.9554624456859093,0.9444444444444444
0.16249999999999998,0.275,0.2604097419314914,0.11487652869197909,0.9333333333333333,0.9664804469273743,0.18764313531173527,0.2604097419314914,0.9499068901303538,0.9333333333333333
0.16249999999999998,0.3125,0.303250699573093,0.10158543080590957,0.9166666666666666,0.9720670391061452,0.20241806518950128,0.303250699573093,0.944366852886406,0.9166666666666666
0.16249999999999998,0.35,0.3582457012600369,0.09107922442132534,0.8944444444444445,0.9776536312849162,0.22466246284068112,0.3582457012600369,0.9360490378646804,0.8944444444444445
0.16249999999999998,0.38749999999999996,0.4286423259311252,0.08286085341895759,0.85,0.9776536312849162,0.2557515896750414,0.4286423259311252,0.913826815642458,0.85
0.16249999999999998,0.42499999999999993,0.517947769165039,0.07630562382703387,0.8333333333333334,0.9776536312849162,0.29712669649603646,0.517947769165039,0.9054934823091247,0.8333333333333334
0.16249999999999998,0.4625,0.6293965657552083,0.07108484566544687,0.7722222222222223,0.9776536312849162,0.3502407057103276,0.6293965657552083,0.8749379267535693,0.7722222222222223
0.16249999999999998,0.5,0.7669473542107477,0.06707986506669882,0.7277777777777777,0.9776536312849162,0.41701360963872325,0.7669473542107477,0.8527157045313469,0.7277777777777777
0.16249999999999998,0.5375,0.9336552090115018,0.06409729792419093,0.6611111111111111,0.9776536312849162,0.49887625346784636,0.9336552090115018,0.8193823711980137,0.6611111111111111
0.16249999999999998,0.575,1.132957437303331,0.061908354306354205,0.6055555555555555,0.9776536312849162,0.5974328958048426,1.132957437303331,0.7916045934202358,0.6055555555555555
0.16249999999999998,0.6124999999999999,1.367143440246582,0.05994734284598068,0.5611111111111111,0.9776536312849162,0.7135453915462814,1.367143440246582,0.7693823711980137,0.5611111111111111
0.16249999999999998,0.6499999999999999,1.6381358676486546,0.05831725237755802,0.4666666666666667,0.9720670391061452,0.8482265600131063,1.6381358676486546,0.7193668528864059,0.4666666666666667
0.16249999999999998,0.6875,1.9471600850423176,0.05732943758618232,0.37777777777777777,0.9720670391061452,1.00224476131425,1.9471600850423176,0.6749224084419615,0.37777777777777777
0.16249999999999998,0.725,2.292212422688802,0.05665559608843074,0.3,0.9720670391061452,1.1744340093886163,2.292212422688802,0.6360335195530726,0.3
0.16249999999999998,0.7625,2.6697854783799913,0.055968684191144376,0.24444444444444444,0.9720670391061452,1.3628770812855677,2.6697854783799913,0.6082557417752948,0.24444444444444444
0.16249999999999998,0.8,3.0763597276475694,0.05527171609121994,0.17777777777777778,0.9720670391061452,1.5658157218693947,3.0763597276475694,0.5749224084419615,0.17777777777777778
0.16249999999999998,0.8374999999999999,3.510331047905816,0.05464489100365665,0.13333333333333333,0.9720670391061452,1.7824879694547364,3.510331047905816,0.5527001862197393,0.13333333333333333
0.16249999999999998,0.875,3.968888176812066,0.0542794019816308,0.09444444444444444,0.9720670391061452,2.0115837893968482,3.968888176812066,0.5332557417752948,0.09444444444444444
0.16249999999999998,0.9124999999999999,4.446773868136936,0.05407810743960589,0.06111111111111111,0.9720670391061452,2.250425987788271,4.446773868136936,0.5165890751086282,0.06111111111111111
0.16249999999999998,0.95,4.940797593858507,0.053525538417880096,0.027777777777777776,0.9720670391061452,2.4971615661381934,4.940797593858507,0.4999224084419615,0.027777777777777776
0.16249999999999998,0.9875,5.444926113552517,0.05312897239983415,0.022222222222222223,0.9720670391061452,2.749027542976176,5.444926113552517,0.49714463066418374,0.022222222222222223
0.16249999999999998,1.025,5.955473327636719,0.05296349925035871,0.0,0.9776536312849162,3.004218413443539,5.955473327636719,0.4888268156424581,0.0
0.16249999999999998,1.0625,6.46782972547743,0.052787082821297245,0.0,0.9776536312849162,3.2603084041493635,6.46782972547743,0.4888268156424581,0.0
0.16249999999999998,1.0999999999999999,6.9788152058919275,0.05296162919625224,0.0,0.9776536312849162,3.51588841754409,6.9788152058919275,0.4888268156424581,0.0
0.16249999999999998,1.1375,7.488124254014757,0.0533173656996402,0.0,0.9776536312849162,3.7707208098571985,7.488124254014757,0.4888268156424581,0.0
0.16249999999999998,1.175,7.995794677734375,0.05410566543067634,0.0,0.9776536312849162,4.0249501715825255,7.995794677734375,0.4888268156424581,0.0
0.16249999999999998,1.2125,8.498560926649306,0.054338295366511,0.0,0.9776536312849162,4.276449611007909,8.498560926649306,0.4888268156424581,0.0
0.16249999999999998,1.25,8.994366115993923,0.05487836805801818,0.0,0.9776536312849162,4.524622242025971,8.994366115993923,0.4888268156424581,0.0
0.19999999999999996,-0.25,0.10791794723934597,0.9824782430126681,0.9722222222222222,0.6815642458100558,0.545198095126007,0.9824782430126681,0.826893234016139,0.6815642458100558
0.19999999999999996,-0.2125,0.10711021423339843,0.871237472448935,0.9722222222222222,0.7430167597765364,0.4891738433411667,0.871237472448935,0.8576194909993793,0.7430167597765364
0.19999999999999996,-0.175,0.1068902571996053,0.7672416218166245,0.9722222222222222,0.7821229050279329,0.4370659395081149,0.7672416218166245,0.8771725636250776,0.7821229050279329
0.19999999999999996,-0.1375,0.1071498433748881,0.6712083443583057,0.9722222222222222,0.8100558659217877,0.3891790938665969,0.6712083443583057,0.891139044072005,0.8100558659217877
0.19999999999999996,-0.1,0.10809008810255262,0.5831114699720671,0.9722222222222222,0.8435754189944135,0.34560077903730985,0.5831114699720671,0.9078988206083178,0.8435754189944135
0.19999999999999996,-0.0625,0.10990630388259888,0.5032452524707304,0.9722222222222222,0.8547486033519553,0.30657577817666465,0.5032452524707304,0.9134854127870888,0.8547486033519553
0.19999999999999996,-0.025000000000000022,0.11291533841027154,0.4318714354957282,0.9722222222222222,0.9050279329608939,0.27239338695299986,0.4318714354957282,0.9386250775915581,0.9050279329608939
0.19999999999999996,0.012500000000000011,0.1171459092034234,0.3695583663173228,0.9666666666666667,0.9162011173184358,0.2433521377603731,0.3695583663173228,0.9414338919925512,0.9162011173184358
0.19999999999999996,0.04999999999999999,0.12306306494606865,0.31542410397662796,0.9666666666666667,0.9329608938547486,0.2192435844613483,0.31542410397662796,0.9498137802607076,0.9329608938547486
0.19999999999999996,0.08749999999999997,0.13082163863711888,0.26890089791580285,0.9666666666666667,0.9329608938547486,0.19986126827646086,0.26890089791580285,0.9498137802607076,0.9329608938547486
0.19999999999999996,0.125,0.14081598652733696,0.2291254864058681,0.9611111111111111,0.9441340782122905,0.18497073646660253,0.2291254864058681,0.9526225946617008,0.9441340782122905
0.19999999999999996,0.16249999999999998,0.15379357073042127,0.19543912024471347,0.9611111111111111,0.9553072625698324,0.17461634548756738,0.19543912024471347,0.9582091868404718,0.9553072625698324
0.19999999999999996,0.19999999999999996,0.17046869330936007,0.16726408590817585,0.9611111111111111,0.9553072625698324,0.16886638960876796,0.17046869330936007,0.9582091868404718,0.9553072625698324
0.19999999999999996,0.2375,0.19188630845811633,0.1440204854784065,0.95,0.9553072625698324,0.16795339696826142,0.19188630845811633,0.9526536312849162,0.95
0.19999999999999996,0.275,0.21952779293060304,0.1250006686375794,0.95,0.9720670391061452,0.1722642307840912,0.21952779293060304,0.9610335195530726,0.95
0.19999999999999996,0.3125,0.25507331689198814,0.10954669334369,0.9333333333333333,0.9720670391061452,0.18231000511783907,0.25507331689198814,0.9527001862197393,0.9333333333333333
0.19999999999999996,0.35,0.30096092224121096,0.09710854258617209,0.9166666666666666,0.9720670391061452,0.19903473241369152,0.30096092224121096,0.944366852886406,0.9166666666666666
0.19999999999999996,0.38749999999999996,0.3607316017150879,0.08717974870564552,0.8888888888888888,0.9720670391061452,0.2239556752103667,0.3607316017150879,0.930477963997517,0.8888888888888888
0.19999999999999996,0.42499999999999993,0.43763640721638997,0.07925246414525548,0.85,0.9776536312849162,0.2584444356808227,0.43763640721638997,0.913826815642458,0.85
0.19999999999999996,0.4625,0.5351234118143717,0.07295758497781593,0.8222222222222222,0.9776536312849162,0.3040404983960938,0.5351234118143717,0.8999379267535692,0.8222222222222222
0.19999999999999996,0.5,0.6568414688110351,0.06809721845488309,0.7666666666666667,0.9776536312849162,0.36246934363295913,0.6568414688110351,0.8721601489757915,0.7666666666666667
0.19999999999999996,0.5375,0.8060526953803169,0.06438144625232206,0.7166666666666667,0.9776536312849162,0.43521707081631944,0.8060526953803169,0.8471601489757914,0.7166666666666667
0.19999999999999996,0.575,0.9862292819552951,0.061471769929598165,0.6611111111111111,0.9776536312849162,0.5238505259424466,0.9862292819552951,0.8193823711980137,0.6611111111111111
0.19999999999999996,0.6124999999999999,1.2006550047132705,0.05918235352585435,0.5888888888888889,0.9776536312849162,0.6299186791195625,1.2006550047132705,0.7832712600869025,0.5888888888888889
0.19999999999999996,0.6499999999999999,1.4516942765977647,0.05728955242220916,0.5166666666666667,0.9776536312849162,0.754491914509987,1.4516942765977647,0.7471601489757915,0.5166666666666667
0.19999999999999996,0.6875,1.7412601470947267,0.056121702300769655,0.43333333333333335,0.9720670391061452,0.8986909246977481,1.7412601470947267,0.7027001862197393,0.43333333333333335
0.19999999999999996,0.725,2.067533196343316,0.05513139943170814,0.36666666666666664,0.9720670391061452,1.061332297887512,2.067533196343316,0.669366852886406,0.36666666666666664
0.19999999999999996,0.7625,2.4284809960259333,0.054167451805242614,0.3,0.9720670391061452,1.241324223915588,2.4284809960259333,0.6360335195530726,0.3
0.19999999999999996,0.8,2.8218699985080296,0.05329945100752335,0.21666666666666667,0.9720670391061452,1.4375847247577764,2.8218699985080296,0.5943668528864059,0.21666666666666667
0.19999999999999996,0.8374999999999999,3.245540788438585,0.05253454826397603,0.15,0.9720670391061452,1.6490376683512806,3.245540788438585,0.5610335195530726,0.15
0.19999999999999996,0.875,3.6962761773003474,0.051955982293496586,0.11666666666666667,0.9720670391061452,1.874116079796922,3.6962761773003474,0.544366852886406,0.11666666666666667
0.19999999999999996,0.9124999999999999,4.169891442192926,0.05134142976899387,0.08333333333333333,0.9720670391061452,2.1106164359809596,4.169891442192926,0.5277001862197392,0.08333333333333333
0.19999999999999996,0.95,4.660977088080513,0.050643084435489594,0.044444444444444446,0.9720670391061452,2.355810086258001,4.660977088080513,0.5082557417752949,0.044444444444444446
0.19999999999999996,0.9875,5.16417719523112,0.050267171593351735,0.027777777777777776,0.9720670391061452,2.6072221834122358,5.16417719523112,0.4999224084419615,0.027777777777777776
0.19999999999999996,1.025,5.676138814290365,0.04982401938411776,0.011111111111111112,0.9720670391061452,2.862981416837241,5.676138814290365,0.49158907510862815,0.011111111111111112
0.19999999999999996,1.0625,6.192673068576389,0.04951932843171018,0.0,0.9776536312849162,3.1210961985040497,6.192673068576389,0.4888268156424581,0.0
0.19999999999999996,1.0999999999999999,6.709189860026042,0.04967732402865447,0.0,0.9776536312849162,3.379433592027348,6.709189860026042,0.4888268156424581,0.0
0.19999999999999996,1.1375,7.2239990234375,0.050297044508950006,0.0,0.9776536312849162,3.637148033973225,7.2239990234375,0.4888268156424581,0.0
0.19999999999999996,1.175,7.737731085883246,0.050550284998376945,0.0,0.9776536312849162,3.894140685440812,7.737731085883246,0.4888268156424581,0.0
0.19999999999999996,1.2125,8.246520317925347,0.05092260957430195,0.0,0.9776536312849162,4.148721463749824,8.246520317925347,0.4888268156424581,0.0
0.19999999999999996,1.25,8.748331197102864,0.05146427261096805,0.0,0.9776536312849162,4.399897734856916,8.748331197102864,0.4888268156424581,0.0
0.2375,-0.25,0.09737122191323175,1.0847950088245242,0.9722222222222222,0.6368715083798883,0.5910831153688779,1.0847950088245242,0.8045468653010552,0.6368715083798883
0.2375,-0.2125,0.0963613470395406,0.9663634060481407,0.9722222222222222,0.6927374301675978,0.5313623765438407,0.9663634060481407,0.83247982619491,0.6927374301675978
0.2375,-0.175,0.09582504563861423,0.8546803437131744,0.9722222222222222,0.7318435754189944,0.4752526946758943,0.8546803437131744,0.8520328988206083,0.7318435754189944
0.2375,-0.1375,0.09569836854934692,0.7505495082066712,0.9722222222222222,0.776536312849162,0.42312393837800905,0.7505495082066712,0.8743792675356921,0.776536312849162
0.2375,-0.1,0.09612008200751411,0.6542811047431477,0.9722222222222222,0.8100558659217877,0.3752005933753309,0.6542811047431477,0.891139044072005,0.8100558659217877
0.2375,-0.0625,0.09723458157645332,0.5666109010493955,0.9722222222222222,0.8547486033519553,0.33192274131292443,0.5666109010493955,0.9134854127870888,0.8547486033519553
0.2375,-0.025000000000000022,0.09950450791252984,0.48778345331799383,0.9722222222222222,0.8603351955307262,0.2936439806152618,0.48778345331799383,0.9162787088764742,0.8603351955307262
0.2375,0.012500000000000011,0.10277492867575752,0.4181946482738303,0.9777777777777777,0.8938547486033519,0.2604847884747939,0.4181946482738303,0.9358162631905649,0.8938547486033519
0.2375,0.04999999999999999,0.10725574493408203,0.3571380849657112,0.9777777777777777,0.9162011173184358,0.2321969149498966,0.3571380849657112,0.9469894475481068,0.9162011173184358
0.2375,0.08749999999999997,0.11322161886427137,0.3042712717748887,0.9722222222222222,0.9329608938547486,0.20874644531958003,0.3042712717748887,0.9525915580384854,0.9329608938547486
0.2375,0.125,0.12119447257783678,0.2588534541636206,0.9666666666666667,0.9385474860335196,0.1900239633707287,0.2588534541636206,0.9526070763500931,0.9385474860335196
0.2375,0.16249999999999998,0.1315631760491265,0.22022468417716426,0.9666666666666667,0.9441340782122905,0.17589393011314539,0.22022468417716426,0.9554003724394786,0.9441340782122905
0.2375,0.19999999999999996,0.14497639338175455,0.18781590594925693,0.9611111111111111,0.9497206703910615,0.16639614966550575,0.18781590594925693,0.9554158907510863,0.9497206703910615
0.2375,0.2375,0.1622977786593967,0.1609934375272783,0.9611111111111111,0.9608938547486033,0.1616456080933375,0.1622977786593967,0.9610024829298572,0.9608938547486033
0.2375,0.275,0.18472482628292508,0.13870116185875578,0.95,0.9608938547486033,0.16171299407084044,0.18472482628292508,0.9554469273743016,0.95
0.2375,0.3125,0.21363125377231174,0.12046437023738243,0.95,0.9720670391061452,0.16704781200484708,0.21363125377231174,0.9610335195530726,0.95
0.2375,0.35,0.2513629674911499,0.1056758864631866,0.9277777777777778,0.9720670391061452,0.17851942697716824,0.2513629674911499,0.9499224084419615,0.9277777777777778
0.2375,0.38749999999999996,0.3011726485358344,0.09371768429292647,0.9166666666666666,0.9720670391061452,0.19744516641438045,0.3011726485358344,0.944366852886406,0.9166666666666666
0.2375,0.42499999999999993,0.36641091770595974,0.08419077356434401,0.8722222222222222,0.9720670391061452,0.22530084563515188,0.36641091770595974,0.9221446306641837,0.8722222222222222
0.2375,0.4625,0.4503990544213189,0.07654324856550333,0.8444444444444444,0.9776536312849162,0.2634711514934111,0.4503990544213189,0.9110490378646803,0.8444444444444444
0.2375,0.5,0.5565633879767524,0.07037957154172758,0.8055555555555556,0.9776536312849162,0.31347147975924,0.5565633879767524,0.8916045934202359,0.8055555555555556
0.2375,0.5375,0.6885412957933214,0.06559672968347645,0.7444444444444445,0.9776536312849162,0.3770690127383989,0.6885412957933214,0.8610490378646803,0.7444444444444445
0.2375,0.575,0.8497818099127875,0.06179663722075564,0.7055555555555556,0.9776536312849162,0.4557892235667716,0.8497818099127875,0.8416045934202359,0.7055555555555556
0.2375,0.6124999999999999,1.0441026051839193,0.05896660735487272,0.6388888888888888,0.9776536312849162,0.551534606269396,1.0441026051839193,0.8082712600869025,0.6388888888888888
0.2375,0.6499999999999999,1.2741214116414388,0.0568774812048374,0.5722222222222222,0.9776536312849162,0.6654994464231381,1.2741214116414388,0.7749379267535692,0.5722222222222222
0.2375,0.6875,1.5422029283311631,0.055232647410984145,0.5,0.9720670391061452,0.7987177878710736,1.5422029283311631,0.7360335195530726,0.5
0.2375,0.725,1.8479534149169923,0.05390770075707462,0.4111111111111111,0.9720670391061452,0.9509305578370334,1.8479534149169923,0.6915890751086282,0.4111111111111111
0.2375,0.7625,2.189566463894314,0.05261722090524002,0.3388888888888889,0.9720670391061452,1.121091842399777,2.189566463894314,0.655477963997517,0.3388888888888889
0.2375,0.8,2.567126676771376,0.051576659666093365,0.2722222222222222,0.9720670391061452,1.3093516682187345,2.567126676771376,0.6221446306641837,0.2722222222222222
0.2375,0.8374999999999999,2.9776763916015625,0.0507294505668086,0.18333333333333332,0.9720670391061452,1.5142029210841856,2.9776763916015625,0.5777001862197393,0.18333333333333332
0.2375,0.875,3.4185800340440538,0.04994364157735302,0.1388888888888889,0.9720670391061452,1.7342618378107033,3.4185800340440538,0.555477963997517,0.1388888888888889
0.2375,0.9124999999999999,3.8844544304741753,0.04918040909580678,0.09444444444444444,0.9720670391061452,1.966817419784991,3.8844544304741753,0.5332557417752948,0.09444444444444444
0.2375,0.95,4.370174577501085,0.04835478287169387,0.07222222222222222,0.9720670391061452,2.209264680186389,4.370174577501085,0.5221446306641837,0.07222222222222222
0.2375,0.9875,4.871166737874349,0.04767746632325583,0.03888888888888889,0.9720670391061452,2.4594221020988023,4.871166737874349,0.5054779639975171,0.03888888888888889
0.2375,1.025,5.38328857421875,0.04718626544462236,0.022222222222222223,0.9776536312849162,2.7152374198316864,5.38328857421875,0.49993792675356924,0.022222222222222223
0.2375,1.0625,5.902281019422743,0.04696772618000734,0.005555555555555556,0.9776536312849162,2.974624372801375,5.902281019422743,0.4916045934202359,0.005555555555555556
0.2375,1.0999999999999999,6.423836602105035,0.047137097939432666,0.0,0.9776536312849162,3.235486850022234,6.423836602105035,0.4888268156424581,0.0
0.2375,1.1375,6.9444578382704,0.047349939133201895,0.0,0.9776536312849162,3.495903888701801,6.9444578382704,0.4888268156424581,0.0
0.2375,1.175,7.463133239746094,0.047772185096527614,0.0,0.9776536312849162,3.755452712421311,7.463133239746094,0.4888268156424581,0.0
0.2375,1.2125,7.977502271864149,0.04823097836371907,0.0,0.9776536312849162,4.012866625113934,7.977502271864149,0.4888268156424581,0.0
0.2375,1.25,8.486158243815105,0.04898812650968243,0.0,0.9832402234636871,4.2675731851623935,8.486158243815105,0.49162011173184356,0.0
0.275,-0.25,0.0884799877802531,1.2041595288495113,0.9722222222222222,0.5642458100558659,0.6463197583148822,1.2041595288495113,0.7682340161390441,0.5642458100558659
0.275,-0.2125,0.0873375243610806,1.0778488073935055,0.9722222222222222,0.6424581005586593,0.582593165877293,1.0778488073935055,0.8073401613904407,0.6424581005586593
0.275,-0.175,0.08661497433980306,0.9581313106600798,0.9722222222222222,0.6871508379888268,0.5223731424999415,0.9581313106600798,0.8296865301055245,0.6871508379888268
0.275,-0.1375,0.08620276384883457,0.8453891690216917,0.9722222222222222,0.7374301675977654,0.4657959664352631,0.8453891690216917,0.8548261949099938,0.7374301675977654
0.275,-0.1,0.08622636728816563,0.7403376701823826,0.9722222222222222,0.776536312849162,0.41328201873527415,0.7403376701823826,0.8743792675356921,0.776536312849162
0.275,-0.0625,0.08695567978752984,0.6437873627220452,0.9722222222222222,0.8156424581005587,0.3653715212547875,0.6437873627220452,0.8939323401613904,0.8156424581005587
0.275,-0.025000000000000022,0.08851890365282694,0.5563817583648852,0.9777777777777777,0.8491620111731844,0.3224503310088561,0.5563817583648852,0.9134698944754811,0.8491620111731844
0.275,0.012500000000000011,0.09089675347010294,0.4783100362596565,0.9777777777777777,0.8603351955307262,0.28460339486487973,0.4783100362596565,0.919056486654252,0.8603351955307262
0.275,0.04999999999999999,0.09424712393018934,0.4093325524356778,0.9777777777777777,0.8770949720670391,0.25178983818293355,0.4093325524356778,0.9274363749224084,0.8770949720670391
0.275,0.08749999999999997,0.09882551829020182,0.34890501991996553,0.9777777777777777,0.9162011173184358,0.22386526910508367,0.34890501991996553,0.9469894475481068,0.9162011173184358
0.275,0.125,0.1049488107363383,0.29662070460825657,0.9722222222222222,0.9329608938547486,0.20078475767229742,0.29662070460825657,0.9525915580384854,0.9329608938547486
0.275,0.16249999999999998,0.11301362779405381,0.25197629022864654,0.9666666666666667,0.9441340782122905,0.18249495901135018,0.25197629022864654,0.9554003724394786,0.9441340782122905
0.275,0.19999999999999996,0.12367890278498332,0.2143059149800732,0.9666666666666667,0.9497206703910615,0.16899240888252826,0.2143059149800732,0.9581936685288641,0.9497206703910615
0.275,0.2375,0.1374853769938151,0.18302456626678978,0.9611111111111111,0.9553072625698324,0.16025497163030245,0.18302456626678978,0.9582091868404718,0.9553072625698324
0.275,0.275,0.15526062117682563,0.15674198939147607,0.9611111111111111,0.9553072625698324,0.15600130528415085,0.15674198939147607,0.9582091868404718,0.9553072625698324
0.275,0.3125,0.1784440729353163,0.1349990727515194,0.95,0.9608938547486033,0.15672157284341787,0.1784440729353163,0.9554469273743016,0.95
0.275,0.35,0.20904970169067383,0.11736846902516967,0.9444444444444444,0.9664804469273743,0.16320908535792175,0.20904970169067383,0.9554624456859093,0.9444444444444444
0.275,0.38749999999999996,0.24985294342041015,0.10302099835273273,0.9333333333333333,0.9720670391061452,0.17643697088657145,0.24985294342041015,0.9527001862197393,0.9333333333333333
0.275,0.42499999999999993,0.30431175231933594,0.09152177725424314,0.9166666666666666,0.9720670391061452,0.19791676478678955,0.30431175231933594,0.944366852886406,0.9166666666666666
0.275,0.4625,0.37550985548231336,0.08216519329134979,0.8722222222222222,0.9776536312849162,0.22883752438683158,0.37550985548231336,0.9249379267535692,0.8722222222222222
